dname,drange,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.35,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.36,2.44,0.48,0.43,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.37,1.77,0.42,0.42,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.38,1.77,0.42,0.42,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.39,1.77,0.42,0.42,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.4,1.77,0.42,0.42,7359303,0.98982
baryon_density_1.16e+02.csv,115862.2311,115.862,0.01,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.02,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.03,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.04,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.05,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.06,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.07,1.7,0.08,0.79,173986,106.096
baryon_density_1.16e+02.csv,115862.2311,115.862,0.08,5.33,0.38,0.31,246642,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.09,5.33,0.38,0.31,246642,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.1,5.33,0.38,0.31,246642,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.11,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.12,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.13,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.14,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.15,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.16,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.17,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.18,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.19,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.2,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.21,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.22,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.23,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.24,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.25,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.26,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.27,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.28,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.29,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.3,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.31,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.32,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.33,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.34,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.35,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.36,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.37,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.38,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.39,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.4,3.33,0.38,0.2,200800,107.142
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.01,3.15,0.51,0.38,5983,9341.92
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.02,0.16,0.21,0.51,4207,11061.1
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.03,5.32,0.17,0.44,6144,9918.88
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.04,3.24,0.14,0.41,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.05,3.24,0.14,0.41,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.06,3.65,0.16,0.36,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.07,3.65,0.16,0.36,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.08,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.09,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.1,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.11,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.12,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.13,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.14,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.15,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.16,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.17,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.18,5.03,0.26,0.21,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.19,4.25,0.26,0.18,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.2,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.21,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.22,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.23,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.24,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.25,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.26,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.27,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.28,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.29,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.3,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.31,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.32,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.33,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.34,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.35,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.36,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.37,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.38,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.39,5.06,0.21,0.15,5305,10206.9
baryon_density_1.16e+04.csv,115862.2311,11586.2,0.4,5.06,0.21,0.15,5305,10206.9
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.01,1.05,0.27,0.94,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.02,1.05,0.27,0.94,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.03,1.05,0.27,0.94,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.04,1.05,0.27,0.94,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.05,1.05,0.27,0.94,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.06,1.05,0.27,0.94,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.07,3.72,0.27,0.87,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.08,3.72,0.27,0.87,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.09,3.7,0.2,0.88,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.1,3.7,0.2,0.88,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.11,3.7,0.2,0.88,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.12,3.7,0.2,0.88,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.13,3.7,0.2,0.88,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.14,1.16,0.24,0.82,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.15,1.16,0.24,0.82,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.16,1.16,0.24,0.82,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.17,1.16,0.24,0.82,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.18,0.76,0.25,0.76,79936032,0.123952
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.19,0.76,0.25,0.76,79936032,0.123952
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.2,0.76,0.25,0.76,79936032,0.123952
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.21,0.76,0.25,0.76,79936032,0.123952
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.22,1.94,0.27,0.71,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.23,1.94,0.27,0.71,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.24,1.94,0.27,0.71,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.25,1.94,0.27,0.71,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.26,2.9,0.24,0.68,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.27,2.9,0.24,0.68,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.28,2.9,0.24,0.68,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.29,2.9,0.24,0.68,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.3,1.53,0.22,0.65,80472712,0.124685
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.31,0.3,0.21,0.64,79667692,0.125482
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.32,0.3,0.21,0.64,79667692,0.125482
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.33,0.3,0.21,0.64,79667692,0.125482
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.34,0.3,0.21,0.64,79667692,0.125482
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.35,0.3,0.21,0.64,79667692,0.125482
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.36,1.03,0.19,0.6,80204372,0.125065
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.37,4.36,0.21,0.58,80741052,0.124638
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.38,4.07,0.19,0.58,80741052,0.124638
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.39,4.3,0.19,0.57,80741052,0.124638
dark_matter_density_1.38e-01.csv,13778.93457,0.137789,0.4,4.3,0.19,0.57,80741052,0.124638
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.01,1.67,0.5,1.01,6070821,10.4139
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.02,1.67,0.5,1.01,6070821,10.4139
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.03,2.61,0.62,0.89,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.04,2.61,0.62,0.89,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.05,3.77,0.3,1.11,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.06,3.77,0.3,1.11,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.07,3.77,0.3,1.11,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.08,3.77,0.3,1.11,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.09,5.05,0.19,1.22,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.1,5.05,0.19,1.22,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.11,5.05,0.19,1.22,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.12,4.7,0.27,1.1,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.13,3.03,0.24,1.08,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.14,0.74,0.27,1.04,5805908,10.8663
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.15,0.74,0.27,1.04,5805908,10.8663
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.16,0.74,0.27,1.04,5805908,10.8663
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.17,2.25,0.36,0.93,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.18,2.25,0.36,0.93,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.19,2.25,0.36,0.93,6339161,10.4913
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.2,4.5,0.34,0.9,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.21,4.5,0.34,0.9,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.22,4.5,0.34,0.9,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.23,5.05,0.37,0.81,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.24,5.05,0.37,0.81,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.25,5.05,0.37,0.81,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.26,5.05,0.37,0.81,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.27,5.05,0.37,0.81,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.28,5.05,0.37,0.81,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.29,3.59,0.28,0.84,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.3,3.59,0.28,0.84,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.31,3.59,0.28,0.84,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.32,3.59,0.28,0.84,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.33,3.59,0.28,0.84,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.34,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.35,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.36,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.37,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.38,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.39,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+01.csv,13778.93457,13.7789,0.4,3.05,0.42,0.63,6607501,10.2413
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.01,4.36,0.21,0.58,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.02,4.36,0.21,0.58,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.03,1.31,0.29,0.37,14042,1065.23
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.04,5.36,0.13,0.5,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.05,5.28,0.34,0.28,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.06,5.32,0.17,0.44,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.07,5.32,0.17,0.44,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.08,5.46,0.35,0.21,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.09,5.46,0.35,0.21,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.1,5.46,0.35,0.21,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.11,5.46,0.35,0.21,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.12,5.46,0.35,0.21,21454,1046.14
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.13,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.14,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.15,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.16,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.17,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.18,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.19,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.2,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.21,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.22,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.23,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.24,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.25,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.26,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.27,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.28,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.29,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.3,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.31,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.32,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.33,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.34,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.35,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.36,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.37,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.38,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.39,2.58,0.24,0.29,17376,959.339
dark_matter_density_1.38e+03.csv,13778.93457,1377.89,0.4,2.58,0.24,0.29,17376,959.339
temperature_4.78e+01.csv,4780302.524,47.803,0.01,0.57,0.23,1.36,88508613,37.0249
temperature_4.78e+01.csv,4780302.524,47.803,0.02,0.57,0.23,1.36,88508613,37.0249
temperature_4.78e+01.csv,4780302.524,47.803,0.03,5.05,0.19,1.22,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.04,5.05,0.19,1.22,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.05,0.67,0.09,1.31,86655125,44.2632
temperature_4.78e+01.csv,4780302.524,47.803,0.06,4.7,0.27,1.1,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.07,3.96,0.17,1.2,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.08,4.32,0.13,1.22,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.09,0.63,0.14,1.19,86386785,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.1,0.63,0.14,1.19,86386785,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.11,3.03,0.24,1.08,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.12,3.03,0.24,1.08,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.13,3.03,0.24,1.08,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.14,3.03,0.24,1.08,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.15,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.16,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.17,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.18,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.19,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.2,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.21,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.22,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.23,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.24,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.25,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.26,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.27,2.08,0.18,1.06,86923465,44.7632
temperature_4.78e+01.csv,4780302.524,47.803,0.28,4.5,0.34,0.9,89313633,37.4624
temperature_4.78e+01.csv,4780302.524,47.803,0.29,4.5,0.34,0.9,89313633,37.4624
temperature_4.78e+01.csv,4780302.524,47.803,0.3,4.5,0.34,0.9,89313633,37.4624
temperature_4.78e+01.csv,4780302.524,47.803,0.31,3.27,0.14,0.88,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.32,3.27,0.14,0.88,87191805,44.6382
temperature_4.78e+01.csv,4780302.524,47.803,0.33,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.34,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.35,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.36,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.37,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.38,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.39,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+01.csv,4780302.524,47.803,0.4,4.78,0.18,0.81,87460145,44.7007
temperature_4.78e+03.csv,4780302.524,4780.3,0.01,3.9,0.39,0.91,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.02,3.9,0.39,0.91,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.03,4.5,0.34,0.9,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.04,4.5,0.34,0.9,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.05,4.5,0.34,0.9,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.06,4.5,0.34,0.9,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.07,4.5,0.34,0.9,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.08,5.05,0.37,0.81,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.09,5.05,0.37,0.81,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.1,5.05,0.37,0.81,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.11,5.05,0.37,0.81,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.12,5.05,0.37,0.81,6698191,4122.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.13,0.39,0.71,0.47,5356491,4668.22
temperature_4.78e+03.csv,4780302.524,4780.3,0.14,0.39,0.71,0.47,5356491,4668.22
temperature_4.78e+03.csv,4780302.524,4780.3,0.15,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.16,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.17,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.18,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.19,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.2,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.21,1.45,0.67,0.48,5893171,4042.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.22,4.9,0.53,0.5,6429851,4106.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.23,4.9,0.53,0.5,6429851,4106.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.24,4.9,0.53,0.5,6429851,4106.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.25,4.9,0.53,0.5,6429851,4106.39
